Health Facility Code,Health Facility Code Short,Facility Name,Old Health Facility Name 1,Old Health Facility Name 2,Old Health Facility Name 3,Facility Major Type,Health Facility Type,Ownership Major Classification,Ownership Sub-Classification for Government facilities,Ownership Sub-Classification for private facilities,Street Name and #,Building name and #,Region Name,Region PSGC,Province Name,Province PSGC,City/Municipality Name,City/Municipality PSGC,Barangay Name,Barangay PSGC,Zip Code,Landline Number,Landline Number 2,Fax Number,Email Address,Alternate Email Address,Official Website,Service Capability,Bed Capacity,Licensing Status,License Validity Date,Latitude,Longitude,Geocoding Status
DOH000000000004234,4234,SIAYAN RURAL HEALTH UNIT, , , ,Health Facility,Rural Health Unit,Government,Local Government Unit,, , ,REGION IX (ZAMBOANGA PENINSULA),900000000,ZAMBOANGA DEL NORTE,907200000,SIAYAN,907215000,SIAYAN PROPER (POB.),907215022,7113, , , ,rhusiayan@yahoo.com,siayan@ymail.com, ,,0, ,,,,Error
DOH000000000004235,4235,UGONG 3S HEALTH CENTER,UGONG HEALTH CENTER,,,Health Facility,Rural Health Unit,Government,Local Government Unit,,4037 QUE GRANDE STREET,,NATIONAL CAPITAL REGION (NCR),1300000000,"NCR, THIRD DISTRICT (NOT A PROVINCE)",1375000000,CITY OF VALENZUELA,1381600000,UGONG,1381600030,,+63 029837053,,,,,,,0, ,,,,Error
DOH000000000004240,4240,LEMERY RURAL HEALTH UNIT, , , ,Health Facility,Rural Health Unit,Government,Local Government Unit,,ILUSTRE AVENUE, ,REGION IV-A (CALABARZON),400000000,BATANGAS,401000000,LEMERY,401012000,DISTRICT III (POB.),401012034,4209,+63 437402983,+63 434110760,+63 434110894,mho.lemery@yahoo.com.ph, , ,,0, ,,,,Error
DOH000000000004241,4241,TARLAC CITY HEALTH CENTER III, , , ,Health Facility,Rural Health Unit,Government,Local Government Unit,,CASTAÑEDA STREET, ,REGION III (CENTRAL LUZON),300000000,TARLAC,306900000,CITY OF TARLAC (CAPITAL),306916000,SAN MIGUEL,306916068,2300,+63 459850543, , , , , ,,0, ,,,,Error
DOH000000000004248,4248,MAGSAYSAY RURAL HEALTH UNIT, , , ,Health Facility,Rural Health Unit,Government,Local Government Unit,, , ,REGION X (NORTHERN MINDANAO),1000000000,LANAO DEL NORTE,1003500000,MAGSAYSAY,1003511000,POBLACION,1003511016,9221, , , , , , ,,0, ,,17.28664,121.805972,Geocoded
DOH000000000004253,4253,ALTAVAS RURAL HEALTH UNIT, , , ,Health Facility,Rural Health Unit,Government,Local Government Unit,, , ,REGION VI (WESTERN VISAYAS),600000000,AKLAN,600400000,ALTAVAS,600401000,POBLACION,600401011,5616,+63 362691307, , , , , ,,0, ,,,,Error
DOH000000000004254,4254,STA. PRAXEDES RURAL HEALTH UNIT,SANTA PRAXEDES RURAL HEALTH UNIT, , ,Health Facility,Rural Health Unit,Government,Local Government Unit,, , ,REGION II (CAGAYAN VALLEY),20000000,CAGAYAN,20150000,SANTA PRAXEDES,20152400,CENTRO I (POB.),201524003,3521, , , ,rhu_stapraxedes@yahoo.com, , ,,0,<b>Licensing Status:</b><br><span class=' btn-success'>With License</span>,12/31/23,,,Error
DOH000000000004268,4268,SALLAPADAN RURAL HEALTH UNIT, , , ,Health Facility,Rural Health Unit,Government,Local Government Unit,, , ,CORDILLERA ADMINISTRATIVE REGION (CAR),140000000,ABRA,140010000,SALLAPADAN,140012000,GANGAL (POB.),1400120003,2818, , , , , , ,,0,<b>Licensing Status:</b><br><span class=' btn-success'>With License</span>,,,,Error
DOH000000000004272,4272,JOSEFINA RURAL HEALTH UNIT, , , ,Health Facility,Rural Health Unit,Government,Local Government Unit,, , ,REGION IX (ZAMBOANGA PENINSULA),900000000,ZAMBOANGA DEL SUR,907300000,JOSEFINA,907337000,UPPER BAGONG TUDELA (POB.),907337004,7027, , , , , , ,,4, ,,,,Error
DOH000000000004274,4274,ISABELA RURAL HEALTH UNIT-EAST, , , ,Health Facility,Rural Health Unit,Government,Local Government Unit,, , ,REGION IX (ZAMBOANGA PENINSULA),900000000,CITY OF ISABELA (NOT A PROVINCE),990100000,CITY OF ISABELA,990101000,KAUMPURNAH ZONE I,990101018,7300, , , , , , ,,0, ,,,,Error
DOH000000000004278,4278,BF CARNIVAL HEALTH CENTER, , , ,Health Facility,Rural Health Unit,Government,Local Government Unit,,BF CARNIVAL, ,NATIONAL CAPITAL REGION (NCR),1300000000,"NCR, FOURTH DISTRICT (NOT A PROVINCE)",1376000000,CITY OF LAS PI?AS,1380200000,TALON DOS,1380200017, ,+63 028714208, , , , , ,,0, ,,14.4324064,120.9856231,Geocoded
DOH000000000004282,4282,KIDAPAWAN CITY HEALTH OFFICE,,,,Health Facility,Rural Health Unit,Government,Local Government Unit,,QUEZON BOULEVARD,,REGION XII (SOCCSKSARGEN),1200000000,COTABATO,1204700000,CITY OF KIDAPAWAN (CAPITAL),1204704000,POBLACION,1204704032,9400,+63 645771377,,,CHOkidapawan2020@gmail.com,,,,0, ,,7.008145,125.0889353,Geocoded
DOH000000000004286,4286,ANGELES RURAL HEALTH UNIT VI,,,,Health Facility,Rural Health Unit,Government,Local Government Unit,,EPZA CENTER PUROK 2,,REGION III (CENTRAL LUZON),300000000,PAMPANGA,330100000,CITY OF ANGELES,330100000,PULUNG CACUTUD,330100021,2009,,,,,,,,0, ,,,,Error
DOH000000000004290,4290,MAYORGA RURAL HEALTH UNIT,,,,Health Facility,Rural Health Unit,Government,Local Government Unit,,,,REGION VIII (EASTERN VISAYAS),800000000,LEYTE,803700000,MAYORGA,803735000,POBLACION ZONE 1,803735009,6507,,,,ZAIDATVILLANOBOS@GMAIL.COM,,,,0,<b>Licensing Status:</b><br><span class=' btn-info'>Without License</span>,,,,Error
DOH000000000004294,4294,MADAMBA RURAL HEALTH UNIT,,,,Health Facility,Rural Health Unit,Government,National Government,,,,BANGSAMORO AUTONOMOUS REGION IN MUSLIM MINDANAO (BARMM),1900000000,LANAO DEL SUR,1903600000,MADAMBA,1903614000,TUBARAN,1903614022,9314,,,,,,,,0, ,,,,Error
DOH000000000004298,4298,SANTA FE RURAL HEALTH UNIT, , , ,Health Facility,Rural Health Unit,Government,Local Government Unit,,SAN ANTONIO STREET, ,REGION VIII (EASTERN VISAYAS),800000000,LEYTE,803700000,SANTA FE,803744000,ZONE 4 POB.,803744020,6513, , , ,fina_hermoso@yahoo.com, , ,,0, ,,10.7475695,125.0121795,Geocoded
DOH000000000004301,4301,BIÑAN CITY HEALTH OFFICE I,BIÑAN RURAL HEALTH UNIT I, , ,Health Facility,Rural Health Unit,Government,Local Government Unit,,GOOD MORNING SUBDIVISION, ,REGION IV-A (CALABARZON),400000000,LAGUNA,403400000,CITY OF BI?AN,403403000,SANTO DOMINGO,403403023,4024,+63 495118142, , ,cho@binan.gov.ph, , ,,0, ,,,,Error
DOH000000000004311,4311,BAGBAGUIN HEALTH CENTER, , , ,Health Facility,Rural Health Unit,Government,Local Government Unit,,GENERAL LUIS STREET, ,NATIONAL CAPITAL REGION (NCR),1300000000,"NCR, THIRD DISTRICT (NOT A PROVINCE)",1375000000,CITY OF CALOOCAN,1380100000,BARANGAY 165,1380100165, , , , , , , ,,0, ,,,,Error
DOH000000000004312,4312,PADRE BURGOS RURAL HEALTH UNIT,PADRE BURGOS RURAL HEALTH UNIT AND FAMILY PLANNING CENTER,,,Health Facility,Rural Health Unit,Government,Local Government Unit,,,,REGION VIII (EASTERN VISAYAS),800000000,SOUTHERN LEYTE,806400000,PADRE BURGOS,806410000,POBLACION,806410007,6602,,,,,,,,0, ,,,,Error
DOH000000000004322,4322,GIPORLOS RURAL HEALTH UNIT, , , ,Health Facility,Rural Health Unit,Government,Local Government Unit,,FABILLAR STREET, ,REGION VIII (EASTERN VISAYAS),800000000,EASTERN SAMAR,802600000,GIPORLOS,802608000,BARANGAY 7 (POB.),802608007,6811, , , , , , ,,0, ,,,,Error
DOH000000000004325,4325,PANABO CITY HEALTH OFFICE,,,,Health Facility,Rural Health Unit,Government,Local Government Unit,,QUEZON STREET,,REGION XI (DAVAO REGION),1100000000,DAVAO DEL NORTE,1102300000,CITY OF PANABO,1102315000,NEW PANDAN (POB.),1102315025,8105,,,,,,,,0, ,,7.2988193,125.6824327,Geocoded
DOH000000000004328,4328,SALAY RURAL HEALTH UNIT, , , ,Health Facility,Rural Health Unit,Government,Local Government Unit,,"LGU COMPOUND, PUROK 3", ,REGION X (NORTHERN MINDANAO),1000000000,MISAMIS ORIENTAL,1004300000,SALAY,1004322000,POBLACION,1004322011,9007, , , , , , ,,0, ,,8.8591291,124.7864843,Geocoded
DOH000000000004331,4331,TADIAN MUNICIPAL HEALTH OFFICE, , , ,Health Facility,Rural Health Unit,Government,Local Government Unit,, , ,CORDILLERA ADMINISTRATIVE REGION (CAR),1400000000,MOUNTAIN PROVINCE,1404400000,TADIAN,1404410000,POBLACION,1404410017,2620, , , , , , ,,0,<b>Licensing Status:</b><br><span class=' btn-success'>With License</span>,,,,Error
DOH000000000004335,4335,APARRI MUNICIPAL HEALTH CENTER - WEST,APARRI RURAL HEALTH UNIT II, , ,Health Facility,Rural Health Unit,Government,Local Government Unit,,NATIONAL ROAD, ,REGION II (CAGAYAN VALLEY),20000000,CAGAYAN,20150000,APARRI,20150500,BUKIG,201505019,3515, , , ,aparriwest_mho@yahoo.com, , ,,0,<b>Licensing Status:</b><br><span class=' btn-success'>With License</span>,12/31/23,,,Error
DOH000000000004336,4336,ARAYAT RURAL HEALTH UNIT I, , , ,Health Facility,Rural Health Unit,Government,Local Government Unit,, , ,REGION III (CENTRAL LUZON),300000000,PAMPANGA,305400000,ARAYAT,305403000,PLAZANG LUMA,305403017,2012, , , ,kristel06alfonso@gmail.com, , ,,0, ,,15.1542206,120.7720901,Geocoded
DOH000000000004349,4349,BACLARAN HEALTH CENTER,SITIO MALIGAYA (BACLARAN) HEALTH CENTER,,,Health Facility,Rural Health Unit,Government,Local Government Unit,,108 SITIO MALIGAYA,,NATIONAL CAPITAL REGION (NCR),1300000000,"NCR, FOURTH DISTRICT (NOT A PROVINCE)",1376000000,CITY OF PARA?AQUE,1381000000,BACLARAN,1381000001,,+63 028538826,,,,,,,0, ,,,,Error
DOH000000000004353,4353,CAJIDIOCAN RURAL HEALTH UNIT,CAJIDIOCAN MUNICIPAL HEALTH OFFICE, , ,Health Facility,Rural Health Unit,Government,Local Government Unit,, , ,MIMAROPA REGION,1700000000,ROMBLON,1705900000,CAJIDIOCAN,1705903000,POBLACION,1705903012,5512, , , , , , ,,4, ,,,,Error
DOH000000000004361,4361,LA PAZ RURAL HEALTH UNIT,,,,Health Facility,Rural Health Unit,Government,Local Government Unit,,,,CORDILLERA ADMINISTRATIVE REGION (CAR),140000000,ABRA,140010000,LA PAZ,140010800,POBLACION,1400108010,2826,,,,rdukinal@gmail.com,,,,0,<b>Licensing Status:</b><br><span class=' btn-success'>With License</span>,,15.90762545,120.747623,Geocoded
DOH000000000004364,4364,BATASAN HILLS ANNEX HEALTH CENTER, , , ,Health Facility,Rural Health Unit,Government,Local Government Unit,,"1 BILL STREET, TALANAY A", ,NATIONAL CAPITAL REGION (NCR),1300000000,"NCR, SECOND DISTRICT (NOT A PROVINCE)",1374000000,QUEZON CITY,1381300000,BATASAN HILLS,1381300139, , , , ,vi_balmaceda@yahoo.com, , ,,0, ,,,,Error
DOH000000000004369,4369,SAN MIGUEL RURAL HEALTH UNIT, , , ,Health Facility,Rural Health Unit,Government,Local Government Unit,, , ,REGION IX (ZAMBOANGA PENINSULA),900000000,ZAMBOANGA DEL SUR,907300000,SAN MIGUEL,907324000,POBLACION,907324019,7029, , , ,rhusanmiguel@gmail.com,dglemka@yahoo.com, ,,0, ,,10.78154435,122.4646902,Geocoded
DOH000000000004370,4370,TARRAGONA RURAL HEALTH UNIT, , , ,Health Facility,Rural Health Unit,Government,Local Government Unit,, , ,REGION XI (DAVAO REGION),1100000000,DAVAO ORIENTAL,1102500000,TARRAGONA,1102511000,CENTRAL (POB.),1102511002,8201, , , ,docandrea_54@yahoo.com, , ,,0, ,,,,Error
DOH000000000004375,4375,MADALUM RURAL HEALTH UNIT,,,,Health Facility,Rural Health Unit,Government,National Government,,,,BANGSAMORO AUTONOMOUS REGION IN MUSLIM MINDANAO (BARMM),1900000000,LANAO DEL SUR,1903600000,MADALUM,1903613000,POBLACION,1903613027,9315,,,,,,,,0, ,,,,Error
DOH000000000004376,4376,BUHI RURAL HEALTH UNIT II,,,,Health Facility,Rural Health Unit,Government,Local Government Unit,,CENTRO SAGRADA,SAGRADA BARANGAY HALL,REGION V (BICOL REGION),500000000,CAMARINES SUR,501700000,BUHI,501705000,SAN JOSE BAYBAYON,501705026,4433,,,,rhu2buhi@gmail.com,,,,0, ,,,,Error
DOH000000000004382,4382,SAMAL RURAL HEALTH UNIT,,,,Health Facility,Rural Health Unit,Government,Local Government Unit,,A. BONIFACIO,,REGION III (CENTRAL LUZON),300000000,BATAAN,300800000,SAMAL,300812000,EAST DAANG BAGO (POB.),300812002,2113,,,,samalruralhealthunit@yahoo.com,,SAMAL RHU (FB PAGE),,0, ,,,,Error
DOH000000000004387,4387,GOVERNOR GENEROSO RURAL HEALTH UNIT, , , ,Health Facility,Rural Health Unit,Government,Local Government Unit,, , ,REGION XI (DAVAO REGION),1100000000,DAVAO ORIENTAL,1102500000,GOVERNOR GENEROSO,1102506000,POBLACION,1102506010,8210, , , , , , ,,0, ,,,,Error
DOH000000000004390,4390,MARULAS MEGA HEALTH CENTER,,,,Health Facility,Rural Health Unit,Government,Local Government Unit,,TAMARAW HILLS,,NATIONAL CAPITAL REGION (NCR),1300000000,"NCR, THIRD DISTRICT (NOT A PROVINCE)",1375000000,CITY OF VALENZUELA,1381600000,MARULAS,1381600019,,+63 022917284,,,megavrhu@gmail.com,,,,0, ,,,,Error
DOH000000000004404,4404,LAPAZ DISTRICT HEALTH CENTER,LAPAZ MAIN HEALTH CENTER,,,Health Facility,Rural Health Unit,Government,Local Government Unit,,BURGOS STREET,,REGION VI (WESTERN VISAYAS),60000000,ILOILO,60300000,CITY OF ILOILO (CAPITAL),63100000,BURGOS-MABINI-PLAZA,631000099,5000,+63 333250954,,+63 333203227,lapazdistricthealthcenter_iloilo@yahoo.c,,,,0, ,,7.16777095,125.5212144,Geocoded
DOH000000000004406,4406,CONCEPCION RURAL HEALTH UNIT,,,,Health Facility,Rural Health Unit,Government,Local Government Unit,,SITIO TUBOG,,MIMAROPA REGION,1700000000,ROMBLON,1705900000,CONCEPCION,1705905000,POBLACION,1705905006,5516,,,,kaorimendoza@gmail.com,,,,0, ,,10.83817935,121.9587662,Geocoded
DOH000000000004407,4407,MERCEDES MAIN HEALTH CENTER, , , ,Health Facility,Rural Health Unit,Government,Local Government Unit,,ZONE 3, ,REGION IX (ZAMBOANGA PENINSULA),900000000,ZAMBOANGA DEL SUR,931700000,CITY OF ZAMBOANGA,931700000,MERCEDES,931700053,7000,629260627, , , , , ,,0, ,,,,Error
DOH000000000004412,4412,CORDOVA RURAL HEALTH UNIT,CORDOBA RURAL HEALTH UNIT, , ,Health Facility,Rural Health Unit,Government,Local Government Unit,, , ,REGION VII (CENTRAL VISAYAS),700000000,CEBU,702200000,CORDOVA,702220000,POBLACION,702220012,6017,+63 324968661,+63 325206132,+63 324968155, , , ,,0, ,,10.2523889,123.9497726,Geocoded
DOH000000000004416,4416,WELFAREVILLE (MAIN) HEALTH CENTER,WELFAREVILLE HEALTH CENTER,WELFAREVILLE HEALTH CENTER (MAIN),,Health Facility,Rural Health Unit,Government,Local Government Unit,,BLOCK 13,,NATIONAL CAPITAL REGION (NCR),1300000000,"NCR, SECOND DISTRICT (NOT A PROVINCE)",1374000000,CITY OF MANDALUYONG,1380500000,ADDITION HILLS,1380500001,1550,,,,,,,,0, ,,,,Error
DOH000000000004421,4421,BIEN UNIDO RURAL HEALTH UNIT, , , ,Health Facility,Rural Health Unit,Government,Local Government Unit,, , ,REGION VII (CENTRAL VISAYAS),700000000,BOHOL,701200000,BIEN UNIDO,701248000,POBLACION,701248012,6326, , , ,dmluamd@yahoo.com, , ,,0, ,,,,Error
DOH000000000004425,4425,MAGDIWANG RURAL HEALTH UNIT,,,,Health Facility,Rural Health Unit,Government,Local Government Unit,,,,MIMAROPA REGION,1700000000,ROMBLON,1705900000,MAGDIWANG,1705908000,POBLACION,1705908007,5511,,,,rowenadianco@ymail.com,,,,0, ,,,,Error
DOH000000000004430,4430,LARENA RURAL HEALTH UNIT AND BIRTHING CENTER,LARENA RURAL HEALTH UNIT,LARENA RURAL HEALTH UNIT AND FAMILY PLANNING CLINIC,,Health Facility,Rural Health Unit,Government,Local Government Unit,,,,REGION VII (CENTRAL VISAYAS),700000000,SIQUIJOR,706100000,LARENA,706102000,NORTH POBLACION,706102018,6226,+63 353772002,,+63 353772002,larenarhu@yahoo.com,,,,0, ,,,,Error
DOH000000000004431,4431,SAN DIONISIO RURAL HEALTH UNIT,,,,Health Facility,Rural Health Unit,Government,Local Government Unit,,,,REGION VI (WESTERN VISAYAS),600000000,ILOILO,603000000,SAN DIONISIO,603038000,POBLACION,603038021,5015,+63 333920522,,,,,,,0, ,,,,Error
DOH000000000004432,4432,PUDTOL RURAL HEALTH UNIT, , , ,Health Facility,Rural Health Unit,Government,Local Government Unit,, , ,CORDILLERA ADMINISTRATIVE REGION (CAR),1400000000,APAYAO,1408100000,PUDTOL,1408106000,POBLACION,1408106016,3812, , , , , , ,,0,<b>Licensing Status:</b><br><span class=' btn-success'>With License</span>,,,,Error
DOH000000000004434,4434,TALACOGON RURAL HEALTH UNIT, , , ,Health Facility,Rural Health Unit,Government,Local Government Unit,, , ,REGION XIII (CARAGA),1600000000,AGUSAN DEL SUR,1600300000,TALACOGON,1600311000,SAN ISIDRO (POB.),1600311010,8510, , , , , , ,,0, ,,,,Error
DOH000000000004435,4435,PULANG LUPA I HEALTH CENTER, , , ,Health Facility,Rural Health Unit,Government,Local Government Unit,,FRUTO SANTOS AVENUE CORNER NAGA ROAD, ,NATIONAL CAPITAL REGION (NCR),1300000000,"NCR, FOURTH DISTRICT (NOT A PROVINCE)",1376000000,CITY OF LAS PI?AS,1380200000,PULANG LUPA UNO,1380200007, ,+63 028467604, , , , , ,,0, ,,,,Error
DOH000000000004440,4440,SANTO NIÑO HEALTH CENTER, , , ,Health Facility,Rural Health Unit,Government,Local Government Unit,,B. SANTOS STREET, ,NATIONAL CAPITAL REGION (NCR),1300000000,"NCR, SECOND DISTRICT (NOT A PROVINCE)",1374000000,CITY OF MARIKINA,1380700000,SANTO NI?O,1380700010, , , , , , , ,,0, ,,15.0126723,120.8513421,Geocoded
DOH000000000004452,4452,ALABEL RURAL HEALTH UNIT,,,,Health Facility,Rural Health Unit,Government,Local Government Unit,,QUIRINO STREET,,REGION XII (SOCCSKSARGEN),1200000000,SARANGANI,1208000000,ALABEL (CAPITAL),1208001000,POBLACION,1208001010,9501,+63 835082249,,,,,,,0, ,,,,Error
DOH000000000004457,4457,MERCEDES DE JOYA HEALTH CENTER, , , ,Health Facility,Rural Health Unit,Government,Local Government Unit,,DAPITAN STREET CORNER MAYON STREET, ,NATIONAL CAPITAL REGION (NCR),1300000000,"NCR, SECOND DISTRICT (NOT A PROVINCE)",1374000000,QUEZON CITY,1381300000,SANTA TERESITA,1381300107, , , , , , , ,,0, ,,14.6222492,120.9998293,Geocoded
DOH000000000004466,4466,GETAFE RURAL HEALTH UNIT,,,,Health Facility,Rural Health Unit,Government,Local Government Unit,,,,REGION VII (CENTRAL VISAYAS),700000000,BOHOL,701200000,GETAFE,701226000,POBLACION,701226018,6334,(038) 5056469,,,rhugetafe@gmail.com,,,,0,<b>Licensing Status:</b><br><span class=' btn-success'>With License</span>,,,,Error
DOH000000000004467,4467,CULASI RURAL HEALTH UNIT,,,,Health Facility,Rural Health Unit,Government,Local Government Unit,,CORNER DIOSO AND CADIAO STREET,,REGION VI (WESTERN VISAYAS),600000000,ANTIQUE,600600000,CULASI,600606000,CENTRO POBLACION,600606031,5708,+63 362778208,,,rhuculasi1@gmail.com,,,,0, ,,11.42601685,122.0550118,Geocoded
DOH000000000004469,4469,PUNTOD HEALTH CENTER, , , ,Health Facility,Rural Health Unit,Government,Local Government Unit,,BLOCK 4, ,REGION X (NORTHERN MINDANAO),1000000000,MISAMIS ORIENTAL,1004300000,CITY OF CAGAYAN DE ORO (CAPITAL),1030500000,PUNTOD,1030500064,9000, , , ,racheldilla06@yahoo.com.ph, , ,,0, ,,,,Error
DOH000000000004484,4484,MASBATE CITY HEALTH OFFICE, , , ,Health Facility,Rural Health Unit,Government,Local Government Unit,,MUNICIPAL ROAD,TICAO BUILDING,REGION V (BICOL REGION),500000000,MASBATE,504100000,CITY OF MASBATE (CAPITAL),504111000,KALIPAY (POB.),504111019,5400,+63 563336402, , ,drvpmanalo@gmail.com, , ,,0, ,,12.37208305,123.6245233,Geocoded
DOH000000000004485,4485,REAL RURAL HEALTH UNIT,,,,Health Facility,Rural Health Unit,Government,Local Government Unit,,,,REGION IV-A (CALABARZON),400000000,QUEZON,405600000,REAL,405638000,POBLACION I,405638001,4335,+63 425366330,,,,,,,0, ,,11.29388525,124.6434347,Geocoded
DOH000000000004487,4487,BOLINEY RURAL HEALTH UNIT,,,,Health Facility,Rural Health Unit,Government,Local Government Unit,,,,CORDILLERA ADMINISTRATIVE REGION (CAR),1400000000,ABRA,1400100000,BOLINEY,1400102000,POBLACION,1400102007,2815,,,,bolineyrhuceir@gmail.com,,,,3,<b>Licensing Status:</b><br><span class=' btn-info'>Without License</span>,,,,Error
DOH000000000004494,4494,GARCIA HERNANDEZ MUNICIPAL HEALTH OFFICE, , , ,Health Facility,Rural Health Unit,Government,Local Government Unit,, , ,REGION VII (CENTRAL VISAYAS),700000000,BOHOL,701200000,GARCIA HERNANDEZ,701222000,POBLACION EAST,701222022,6307,+63 385321105, ,+63 385321103,rhughernandezbhl@yahoo.com,Abucejozemaida@yahoo.com, ,,0, ,,,,Error
DOH000000000004496,4496,SAN QUINTIN RURAL HEALTH UNIT, , , ,Health Facility,Rural Health Unit,Government,Local Government Unit,,FIQUIROA STREET, ,REGION I (ILOCOS REGION),100000000,PANGASINAN,105500000,SAN QUINTIN,105537000,POBLACION ZONE I,105537022,2444,+63 755752742,+63 755756085,+63 755756085, , , ,,0, ,,17.5428743,120.5182064,Geocoded
DOH000000000004500,4500,LEVERIZA HEALTH CENTER, , , ,Health Facility,Rural Health Unit,Government,Local Government Unit,,LEVERIZA STREET CORNER GIL PUYAT AVENUE, ,NATIONAL CAPITAL REGION (NCR),1300000000,"NCR, FOURTH DISTRICT (NOT A PROVINCE)",1376000000,PASAY CITY,1381100000,BARANGAY 23,1381100023,1300,+63 025265517, , , , , ,,0, ,,14.55383835,120.9946329,Geocoded
DOH000000000004503,4503,BINANGONAN RURAL HEALTH UNIT III, , , ,Health Facility,Rural Health Unit,Government,Local Government Unit,,ZULUETA STREET, ,REGION IV-A (CALABARZON),400000000,RIZAL,405800000,BINANGONAN,405804000,LIBID (POB.),405804038,1940,+63 026525597, , , , , ,,0, ,,,,Error
DOH000000000004504,4504,LUPI RURAL HEALTH UNIT,,,,Health Facility,Rural Health Unit,Government,Local Government Unit,,,,REGION V (BICOL REGION),500000000,CAMARINES SUR,501700000,LUPI,501719000,POBLACION,501719027,4409,,,,,,,,0, ,,,,Error
DOH000000000004509,4509,MACROHON RURAL HEALTH UNIT, , , ,Health Facility,Rural Health Unit,Government,Local Government Unit,, , ,REGION VIII (EASTERN VISAYAS),800000000,SOUTHERN LEYTE,806400000,MACROHON,806408000,SAN VICENTE POBLACION,806408027,6601, , , , , , ,,0, ,,,,Error
DOH000000000004510,4510,SIBALOM RURAL HEALTH UNIT, , , ,Health Facility,Rural Health Unit,Government,Local Government Unit,,SIBALOM, ,REGION VI (WESTERN VISAYAS),600000000,ANTIQUE,600600000,SIBALOM,600616000,DISTRICT III (POB.),600616063,5713, , , , , , ,,0, ,,10.83817935,121.9587662,Geocoded
DOH000000000004513,4513,CAMALIGAN MUNICIPAL HEALTH OFFICE,CAMALIGAN RURAL HEALTH UNIT, , ,Health Facility,Rural Health Unit,Government,Local Government Unit,, , ,REGION V (BICOL REGION),500000000,CAMARINES SUR,501700000,CAMALIGAN,501709000,SANTO DOMINGO (POB.),501709014,4401,+63 544745077, , ,mhocamaligan@yahoo.com, , ,,0, ,,13.6194918,123.1690016,Geocoded
DOH000000000004514,4514,MASANTOL RURAL HEALTH UNIT II, , , ,Health Facility,Rural Health Unit,Government,Local Government Unit,, , ,REGION III (CENTRAL LUZON),300000000,PAMPANGA,305400000,MASANTOL,305412000,SAN AGUSTIN,305412009,2017, , , , , , ,,0, ,,,,Error
DOH000000000004519,4519,SOUTH UPI RURAL HEALTH UNIT, , , ,Health Facility,Rural Health Unit,Government,National Government,, , ,BANGSAMORO AUTONOMOUS REGION IN MUSLIM MINDANAO (BARMM),1900000000,MAGUINDANAO DEL SUR,1908800000,SOUTH UPI,1908822000,ROMANGAOB (POB.),1908822010,9603, , , ,rhu_southupi@yahoo.com, , ,,0, ,,,,Error
DOH000000000004521,4521,KABASALAN RURAL HEALTH UNIT, , , ,Health Facility,Rural Health Unit,Government,Local Government Unit,, , ,REGION IX (ZAMBOANGA PENINSULA),900000000,ZAMBOANGA SIBUGAY,908300000,KABASALAN,908306000,GOODYEAR,908306012,7005,623282147, ,623282147, , , ,,0, ,,,,Error
